NOM;ANNEE;FDis;FDiv;FEve;FRic;FGR-6;gr1;gr2;gr3;gr4;gr5;gr6;RaoQ;sing;nbsp;forag;diet;nest;migr;date;home;eggs;mass;AEGCAU;ALAARV;ALERUF;ANTTRI;CARCAN;CARCAR;CARCHL;CERBRA;CISJUN;COLPAL;COTCOT;CUCCAN;DENMAJ;DENMED;DENMIN;DRYMAR;EMBCIR;EMBCIT;ERIRUB;FRICOE;GARGLA;HIPPOL;JYNTOR;LANCOL;LULARB;LUSMEG;MERAPI;MILCAL;MOTALB;MOTFLA;MUSSTR;ORIORI;PARCAE;PARMAJ;PARPAL;PHACOL;PHYBON;PHYCOL;PICPIC;PICVIR;PRUMOD;PYRPYR;REGIGN;SAXTOR;SERSER;SITEUR;STRDEC;STRTUR;STUVUL;SYLATR;SYLBOR;SYLCOM;TROTRO;TURMER;TURPHI;TURVIS;UPUEPO
C683;2001;0.354029240930926;0.755220246390317;0.914962960309416;0.191166756692333;5;6;12;2;2;0;4;0.131621600011108;10;10;canopy;mixed;ground;short;earlapr;small;4.92307692307692;40.7076923076923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0
C684;2001;0.4319474210516;0.860786390772865;0.843988023009564;0.175579872624425;5;6;6;6;6;0;6;0.187854148382055;10;10;canopy;insect;tree;short;earlapr;large;5.2;84.7666666666667;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;2;0;0;2;0;4;2;0
C685;2001;0.36389422447982;0.696012884322306;0.838204639441927;0.115214785497493;4;4;0;0;4;2;2;0.143047985208455;5;5;ground;mixed;ground;resid;may;mid;4.66666666666667;46.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2
C686;2001;0.369756916044474;0.69805945333028;0.798475680033995;0.129462571340455;5;3;6;8;4;0;2;0.14623122302931;8;8;under;insect;shrub;short;lateapr;small;4.21739130434783;73.5304347826087;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;2;0;0;0
C687;2001;0.352251196263942;0.764443127036105;0.721703933712377;0.0972122261853878;4;8;10;2;0;0;4;0.131437575959356;8;8;canopy;mixed;shrub;short;lateapr;small;4.91666666666667;32.9833333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0
C688;2001;0.345056707612482;0.820213743915577;0.879016762011977;0.16803165400437;5;6;16;2;6;0;2;0.129458569169027;10;10;canopy;mixed;tree;short;earlapr;small;5.71875;55.50625;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;2;0;0;0
C689;2001;0.374845253152115;0.830989907432649;0.85816170558116;0.210994354719585;5;2;10;4;1;4;0;0.147020779044871;9;9;canopy;insect;ground;short;lateapr;small;5.35714285714286;41.3333333333333;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0
C690;2001;0.396265704323077;0.835298337671119;0.877624621816144;0.151123017550907;5;6;4;2;5;0;2;0.160536310928281;8;8;under;mixed;shrub;resid;earlapr;small;4.89473684210526;73.6421052631579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;4;0;0;0;2;0;0;0
C691;2001;0.389873064213838;0.737515281789182;0.806037974850859;0.25012938489298;6;5;10;6;2;2;10;0.159971801456048;13;13;prober;mixed;shrub;short;lateapr;small;4.91428571428571;66.9771428571429;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;2;0;6;0;0;0;6;0;4;0
C692;2001;0.399343756241585;0.805313489648768;0.912363987869816;0.114164645465047;4;8;6;6;0;0;6;0.163556070575245;10;10;canopy;insect;ground;short;march;mid;5.42307692307692;48.5769230769231;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;6;0;0;0
C693;2001;0.363340291450655;0.82494742921326;0.804705616925839;0.178127395044713;5;4;10;2;1;0;4;0.141322981974238;9;9;canopy;mixed;ground;short;lateapr;small;5.97619047619048;45.3428571428571;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0
C694;2001;0.37301803257755;0.774679356689038;0.743577953714722;0.176751531068421;5;12;14;4;2;0;9;0.14553906280723;13;13;under;mixed;shrub;short;lateapr;small;5.01219512195122;46.4292682926829;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;6;2;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;6;0;0;4;6;2;0;0
C695;2001;0.422398478947097;0.7208156291196;0.900231741741398;0.190182162674124;6;8;6;4;2;2;3;0.182547419324863;12;12;ground;insect;shrub;short;march;small;5.86;116.488;0;2;2;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;2;0;0;2
C696;2001;0.402905887854649;0.877223069366218;0.809372599410325;0.248153103677694;6;14;9;5;6;4;6;0.164880416982228;15;15;ground;insect;shrub;short;earlapr;small;5.01136363636364;42.5;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;2;2;2;0;0;0;0;0;0;2;0;0;1;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;4;0;2;2;6;0;0;0
C697;2001;0.387120303498294;0.819120747999667;0.784126628277328;0.237243203124047;6;22;17;6;4;4;4;0.156335505340445;14;14;canopy;insect;ground;short;earlapr;small;6.07894736842105;46.7210526315789;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;2;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;7;0;0;8;2;2;0;0
C698;2001;0.373343825549184;0.719390428678359;0.796058418495401;0.182713927596735;6;8;13;2;2;2;6;0.14432938360616;12;12;ground;mixed;shrub;short;lateapr;small;4.43939393939394;72.1363636363636;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;7;0;0;4;4;2;0;0
C699;2001;0.384940392685392;0.858041326583595;0.786217476176101;0.155620032987226;5;12;12;4;2;0;6;0.155658781945132;11;11;canopy;insect;ground;short;lateapr;small;5.38888888888889;42.6666666666667;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;4;4;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;4;0;0;4;6;0;0;0
C700;2001;0.406348440985673;0.781137106656106;0.851565695725506;0.188604475958301;6;8;12;4;4;2;7;0.172091739317558;13;13;canopy;mixed;shrub;short;earlapr;small;4.90540540540541;63.427027027027;0;0;0;0;0;2;0;2;0;0;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;2;1;6;0;0;0;2;0;4;0
C701;2001;0.400656138825838;0.801050433735542;0.93791117829393;0.201463741007754;5;6;8;2;6;0;2;0.164617622146038;11;11;ground;insect;ground;short;lateapr;small;4.79166666666667;96.925;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;2;0;0;0;0;2;0;0;2;0;0;2;0;0;2;0;0;2;0
C702;2001;0.412773308406408;0.826216435703858;0.878600251008677;0.167528378947726;6;8;7;2;6;2;5;0.174019003599231;14;14;under;insect;shrub;short;earlapr;small;5,00;54.94;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;2;2;0;0;2;2;0;2;0;0;0;4;0;1;0
C703;2001;0.364711730163574;0.810004080433949;0.767276782124711;0.226385293950595;5;2;14;2;0;4;11;0.141062901891611;11;11;prober;mixed;ground;short;lateapr;mid;5.1969696969697;59.2363636363636;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;2;0;0;0;0;0;0;0;0;1;4;0;0;0;6;2;2;0
C704;2001;0.343172765634408;0.775344343462123;0.7533586185516;0.235283988766615;5;4;18;2;0;4;8;0.128556526492416;10;10;under;mixed;ground;short;lateapr;small;4.91666666666667;42.4611111111111;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;6;0;0;2;6;2;0;0
C705;2001;0.360039506249587;0.787980491955814;0.918621179438245;0.0491483620521538;3;6;6;0;0;0;4;0.134090265002076;6;6;canopy;mixed;ground;short;march;mid;5.125;39.325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0
C706;2001;0.380586333209781;0.790516779685887;0.823892931205899;0.128151955745201;6;12;12;4;6;2;1;0.148768506742526;13;13;under;insect;ground;short;lateapr;small;5.54054054054054;24.7567567567568;4;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;2;0;4;2;0;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;2
C707;2001;0.359614533611028;0.803416984126708;0.88913125818383;0.0989260055912113;4;6;10;2;0;0;6;0.137664367589029;8;8;canopy;mixed;ground;short;lateapr;small;5.91666666666667;41.4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;2;0;0
C708;2001;0.350295457678052;0.725361933140265;0.851377121098612;0.19288301332004;5;6;2;10;0;2;2;0.131247010657157;8;8;ground;insect;ground;long;may;small;4.95454545454546;32.8909090909091;0;0;0;4;0;0;0;2;0;0;0;2;0;0;0;0;4;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
C709;2001;0.4045207884949;0.806987089603001;0.751739753371285;0.207134455016215;5;6;2;14;3;0;8;0.168892463940791;12;12;canopy;insect;shrub;long;may;small;5.31818181818182;56.1030303030303;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;4;2;2;0
C710;2001;0.348704813415089;0.82706014112251;0.827402788245038;0.179541922293262;4;4;4;14;0;4;0;0.131845344354482;10;10;canopy;insect;ground;long;may;small;5.11538461538462;29.0384615384615;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;2;0;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
C711;2001;0.390136202974112;0.711744139705773;0.841975590680843;0.268405432334009;6;10;8;10;4;2;6;0.155555129816086;16;16;under;mixed;shrub;resid;earlapr;small;4.875;53.91;0;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;2;2;0;4;2;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;4;0;2;0;4;0;2;0
C712;2001;0.378666542577066;0.727619705370961;0.839932414494693;0.257196782302086;6;4;12;16;4;2;2;0.149173987745017;15;15;canopy;insect;ground;long;lateapr;small;4.95;50.245;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;4;4;0;2;0;0;0;0;0;0;0;2;0;6;0;2;0;2;0;0;0
C713;2001;0.389093803810965;0.813930622615556;0.846469343817794;0.206639542831687;6;12;6;4;5;2;2;0.155212935184227;13;13;canopy;insect;shrub;resid;earlapr;small;5.11290322580645;54.1741935483871;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;2;0;0;0;0;0;2;2;4;0;0;0;2;0;2;0;0;0;4;0;0;2;0;0;4;0;0;0;2;0;0;0
C714;2001;0.340810032516214;0.790329104035999;0.784362169421956;0.135600327431144;4;12;18;2;4;0;0;0.121728853864112;10;10;under;mixed;ground;short;lateapr;small;5.25;33.6611111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;4;0;0;0;0;2;0;0;0;0;0;0;2;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0
C715;2001;0.378495969295217;0.86202613282576;0.837717882407116;0.215680195875179;6;8;14;2;2;6;2;0.146073852290604;13;13;under;mixed;ground;short;lateapr;small;5.20588235294118;37.6411764705882;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;2;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;2;0;0;2
C716;2001;0.393107795776093;0.807206872733139;0.782591006829221;0.266681135094912;6;10;14;6;6;2;6;0.161109073644172;16;16;under;mixed;shrub;short;lateapr;small;5.02272727272727;79.3045454545455;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;2;2;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;6;0;2;2;6;0;0;0
C717;2001;0.387749889380612;0.727066109749331;0.879438063704405;0.184417027998543;5;6;8;12;0;2;2;0.154236904914907;11;11;ground;insect;ground;long;lateapr;small;4.9;48.48;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;4;2;0;0;0
C718;2001;0.42624288775398;0.799725516390244;0.816182152302436;0.236576921059273;6;14;10;6;8;6;9;0.183587816672226;17;17;ground;insect;ground;short;lateapr;small;4.87735849056604;92.5735849056604;0;0;0;0;0;0;0;0;0;4;0;2;6;0;0;0;2;0;4;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;0;0;2;0;0;0;0;2;0;0;0;4;0;1;4;0;0;6;6;2;0;0
C719;2001;0.413201098405819;0.81123666526369;0.798814656518697;0.158952864089819;5;11;4;4;2;0;5;0.173371087708479;10;10;ground;mixed;shrub;resid;earlapr;small;4.88461538461539;51.2615384615385;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;3;2;0;0
C720;2001;0.394701307497815;0.783320437216398;0.728343896383999;0.26207407816896;6;19;14;8;4;2;7;0.161300608679557;15;15;canopy;insect;ground;short;lateapr;small;5.39814814814815;53.9074074074074;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;2;6;2;0;0;0;6;0;2;0;0;0;0;0;0;2;0;0;8;0;2;4;5;2;0;0
C721;2001;0.344585320451511;0.740801781552573;0.749671890209531;0.135600327431144;4;27;9;2;1;0;0;0.123213772352267;12;12;ground;insect;ground;resid;may;small;5.33333333333333;22.1948717948718;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;1;0;1;0;0;0;4;2;0;0;0;0;0;0;6;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0
C722;2001;0.383788848892871;0.787197553830185;0.762464543720732;0.144661808292736;5;27;8;2;2;0;5;0.154534016010039;13;13;canopy;insect;shrub;short;earlapr;small;6.17045454545455;50.2272727272727;8;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;3;2;0;0
C723;2001;0.372607921901301;0.77864616979446;0.860765013849397;0.15001998307339;4;12;9;0;4;0;2;0.145646267043952;10;10;ground;mixed;ground;short;lateapr;small;4.64814814814815;73.4962962962963;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;2;0;0;2;0;0;4;0;0;0;2;0;0;0
C724;2001;0.371620106509434;0.718784902364912;0.828899702593554;0.220028680044527;5;8;8;4;0;1;4;0.144604058698885;9;9;canopy;mixed;shrub;short;lateapr;small;5.16;45.352;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;1;0;0;0;2;0;0;0;0;0;6;0;0;0;4;0;0;0
C725;2001;0.412035758335359;0.841928250875657;0.748297148289359;0.223468112355553;6;6;10;5;4;2;12;0.173590753652529;13;13;canopy;insect;shrub;short;earlapr;small;5.65384615384615;69.8666666666667;0;0;0;0;0;6;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;0;4;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;6;2;2;0
C726;2001;0.379091882100846;0.845049951945104;0.801503456082914;0.176431664777688;6;14;12;2;2;2;6;0.146704248298255;13;13;under;mixed;ground;short;lateapr;small;5.26315789473684;35.9210526315789;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;4;2;2;0;0;0;0;2;0;0;0;0;0;0;2;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6;4;2;0;0
C727;2001;0.386289636996132;0.705394973005846;0.925603415839027;0.119526535492641;4;0;4;6;2;0;2;0.156500760044568;7;7;canopy;insect;ground;long;june;small;4.92857142857143;61.7714285714286;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;2;0;0
C728;2001;0.415226140128695;0.829401463743769;0.796500914527181;0.202117775404104;6;6;8;2;3;2;4;0.175837173321792;11;11;under;mixed;shrub;short;lateapr;small;4.9;62.528;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;4;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0
C729;2001;0.354125164036551;0.830460119883855;0.798968647303519;0.128000185861132;5;6;6;2;2;0;2;0.141647340014494;7;7;canopy;insect;cavity;short;lateapr;small;5.66666666666667;83.3888888888889;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0
C730;2001;0.358201238906159;0.788334733346875;0.918981655964009;0.102812276099224;4;6;8;4;0;0;4;0.141242075671839;7;7;canopy;insect;ground;short;lateapr;small;5.31818181818182;38.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0
C731;2001;0.396534153471844;0.836035225099594;0.82336376386838;0.157593528741435;6;10;8;4;2;2;4;0.162649092502642;11;11;under;insect;shrub;short;lateapr;small;4.86666666666667;40.3466666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;6;0;0;2;4;0;0;0
C732;2001;0.37070377477392;0.828115111645573;0.83218851980083;0.111578407010567;4;4;6;6;0;0;6;0.143580203190075;7;7;under;mixed;shrub;short;march;small;5.63636363636364;48.7727272727273;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;6;0;0;0
C733;2001;0.39151214178868;0.565365924522438;0.87720868138966;0.134791692666338;5;4;6;8;6;2;0;0.156423311095345;10;10;ground;insect;ground;long;lateapr;small;4.53846153846154;57.1846153846154;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;2;0;2;2;0;0;0;2
C734;2001;0.403295764893648;0.817283101239372;0.849469433119827;0.196885607971541;6;7;4;12;2;4;4;0.165735379365192;12;12;canopy;insect;ground;resid;lateapr;mid;5.06060606060606;53.2666666666667;0;0;0;2;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;4;0;2;0;0;0;4;0;3;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;4;0;0;0;4;0;0;0
C735;2001;0.416723876074088;0.820069480789687;0.873880030928855;0.256338481045355;6;14;10;8;6;4;8;0.177860145199803;21;21;canopy;insect;ground;resid;earlapr;small;5.7;101.988;0;0;2;2;0;0;2;2;0;0;0;2;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;0;4;0;2;0;0;0;2;0;0;0;2;2;4;0;2;2;4;0;0;0
C736;2001;0.391351226653286;0.72459416080178;0.850730332019357;0.228319031882687;6;10;10;12;3;2;6;0.158041031429689;17;17;ground;insect;ground;short;lateapr;small;5.05813953488372;47.2418604651163;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;1;2;0;0;2;2;0;0;0;0;0;0;0;2;0;0;4;2;0;0;0;0;0;2;0;0;2;0;0;4;0;0;4;6;0;0;2
C737;2001;0.393543498350503;0.735881822515355;0.868308681693456;0.223753726362143;6;12;10;8;6;4;4;0.159418743417596;16;16;under;insect;shrub;short;lateapr;small;4.79545454545455;40.85;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;0;0;4;2;0;0;0;0;0;4;0;0;2;2;0;4;0;2;0;4;0;0;2
C738;2001;0.393999864909442;0.796606062294309;0.863275414802529;0.134408019827193;5;10;14;8;0;2;6;0.158722808818794;10;10;canopy;insect;ground;short;earlapr;small;5.2;37.21;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;6;0;0;0;0;0;4;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;6;0;0;0
C739;2001;0.404893504652287;0.771306840060765;0.777066385515377;0.21401377786944;5;8;10;8;7;0;10;0.168999787189516;16;16;canopy;mixed;shrub;short;earlapr;small;5.13953488372093;63.8186046511628;0;0;0;0;2;0;0;0;0;1;0;2;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;2;4;0;0;4;2;0;0;0;0;0;0;0;0;0;2;0;6;0;0;2;6;2;2;0
C740;2001;0.392559234708317;0.792855698253607;0.78759861012924;0.136461891000389;4;20;8;4;0;0;7;0.158651325375138;12;12;canopy;insect;cavity;short;earlapr;small;5.92307692307692;38.6205128205128;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;5;2;0;0
C741;2001;0.378473293152303;0.810019523523201;0.833666504175006;0.1678749115383;5;10;10;4;2;0;4;0.1484110993693;12;12;canopy;mixed;ground;short;lateapr;small;5.06666666666667;39.6066666666667;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0
C742;2001;0.358472858562808;0.728620540529675;0.797074568242826;0.138255024458232;4;9;12;2;0;0;3;0.139348357342729;9;9;canopy;insect;ground;short;lateapr;small;5.90384615384615;29.2192307692308;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;2;0;0;5;1;2;0;0
C743;2001;0.354055845501453;0.74383988395012;0.918327317091201;0.115264531324456;4;10;16;12;0;0;4;0.137962815599055;9;9;canopy;insect;ground;short;lateapr;small;6.11904761904762;38.4095238095238;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;2;0;0;0;0;0;0;6;0;0;0;0;0;0;2;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0
C744;2001;0.394353059652505;0.848847266806468;0.689771064298925;0.217871238976165;5;17;12;7;10;2;0;0.159854784916655;15;15;ground;insect;ground;short;earlapr;small;5.75;40.00625;0;0;0;0;9;2;0;0;0;0;0;6;0;0;0;0;6;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0;4;0;2;0;0;0;1;0;0;0;0;0;4;0;0;2;0;0;0;0
C745;2001;0.360184407303182;0.794510699702469;0.801461547859321;0.226782855774201;5;26;20;4;0;2;10;0.13840912160256;15;15;canopy;insect;ground;short;earlapr;small;6.14516129032258;39.0096774193548;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;6;0;2;0;0;2;0;0;0;0;0;2;4;0;0;6;6;2;0;0
C746;2001;0.351209021014583;0.732045468028997;0.821571257369349;0.186210161456386;5;14;21;2;0;2;3;0.130660984527986;10;10;under;insect;ground;short;lateapr;small;5.53571428571429;33.3214285714286;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;9;0;0;8;3;0;0;0
